Raw,Env
2.498856,0.8876308
2.543413,0.8432264
2.543413,0.8432264
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8432264
2.677236,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.365032,0.8876308
2.275765,0.8876308
2.231208,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.142094,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.543413,0.8876308
2.721793,0.8876308
2.855617,0.8876308
2.900326,0.8876308
2.900326,0.8876308
2.81106,0.8876308
2.721793,0.8876308
2.632679,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.632679,0.9320353
2.588122,0.8876308
2.543413,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.142094,0.8876308
2.275765,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.9320353
2.543413,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.632679,0.9320353
2.632679,0.9320353
2.721793,0.8876308
2.677236,1.065096
2.677236,0.9320353
2.677236,0.9320353
2.543413,0.9320353
2.365032,0.9320353
2.231208,0.8876308
2.142094,0.8876308
2.052828,0.8876308
2.097384,0.9320353
2.142094,0.8876308
2.231208,0.9320353
2.275765,0.9320353
2.365032,0.8876308
2.454298,0.9320353
2.543413,0.9320353
2.588122,0.9320353
2.632679,0.8876308
2.588122,0.9320353
2.498856,0.8432264
2.409589,0.9320353
2.320475,0.9320353
2.320475,0.9320353
2.275765,0.9320353
2.320475,0.9320353
2.320475,0.9320353
2.365032,0.9320353
2.454298,0.9320353
2.454298,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.588122,0.9320353
2.632679,0.9320353
2.632679,0.9320353
2.588122,0.9320353
2.543413,0.8876308
2.588122,0.9320353
2.588122,0.9320353
2.677236,0.8876308
2.721793,0.8876308
2.766503,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.588122,0.9320353
2.498856,0.9320353
2.454298,0.9320353
2.409589,0.8876308
2.320475,0.9320353
2.275765,0.8876308
2.186651,0.8876308
2.142094,0.7989746
2.142094,0.9320353
2.186651,0.8876308
2.320475,0.9320353
2.498856,0.8876308
2.677236,0.9320353
2.855617,0.8876308
2.900326,0.8876308
2.855617,0.8876308
2.766503,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.365032,0.9762871
2.409589,0.9320353
2.409589,0.8876308
2.409589,0.8876308
2.454298,0.9320353
2.543413,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.9320353
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.454298,0.9320353
2.454298,0.8876308
2.454298,0.8876308
2.365032,0.8876308
2.275765,0.8876308
2.275765,0.9320353
2.231208,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.275765,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.677236,0.9320353
2.677236,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.409589,0.8876308
2.275765,0.8876308
2.142094,0.8876308
2.052828,0.8876308
2.052828,0.8876308
2.142094,0.8876308
2.231208,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.365032,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.498856,0.8432264
2.498856,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.721793,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.454298,0.8432264
2.409589,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.186651,0.8876308
2.275765,0.8876308
2.365032,0.8876308
2.543413,0.8876308
2.721793,0.8432264
2.81106,0.8876308
2.81106,0.8876308
2.81106,0.8432264
2.721793,0.8432264
2.632679,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.409589,0.8432264
2.320475,0.8876308
2.275765,0.8432264
2.275765,0.8876308
2.275765,0.8432264
2.365032,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.588122,0.7989746
2.588122,0.8876308
2.632679,0.8876308
2.632679,0.8432264
2.677236,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.320475,0.8876308
2.231208,0.8432264
2.186651,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.186651,0.9762871
2.231208,0.8876308
2.320475,0.8876308
2.454298,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.766503,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.721793,0.8432264
2.721793,0.8432264
2.721793,0.8876308
2.721793,0.8876308
2.588122,0.7989746
2.409589,0.8876308
2.231208,0.8876308
2.097384,0.8432264
2.008271,0.8876308
1.963561,0.8876308
2.008271,0.8876308
2.097384,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.409589,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.409589,0.8876308
2.365032,0.8432264
2.275765,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.320475,0.8432264
2.320475,0.8432264
2.365032,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.721793,0.9320353
2.766503,0.8876308
2.81106,0.8876308
2.855617,0.8876308
2.855617,0.8876308
2.81106,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.498856,0.9320353
2.365032,0.8876308
2.275765,0.8876308
2.275765,0.9320353
2.231208,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.097384,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.454298,0.9320353
2.632679,0.9320353
2.766503,0.9320353
2.81106,0.9320353
2.855617,0.9320353
2.81106,0.9320353
2.632679,0.9320353
2.543413,0.9320353
2.454298,0.9320353
2.409589,0.9320353
2.365032,0.9320353
2.320475,0.9320353
2.365032,0.9320353
2.409589,0.9320353
2.454298,0.9320353
2.588122,0.9320353
2.632679,0.9320353
2.632679,0.9320353
2.632679,0.9320353
2.588122,0.9320353
2.498856,0.9320353
2.543413,0.9320353
2.498856,0.9320353
2.543413,0.9320353
2.498856,0.9320353
2.543413,0.9320353
2.498856,0.9762871
2.454298,0.9320353
2.409589,0.9320353
2.320475,0.9320353
2.275765,0.9320353
2.231208,0.9320353
2.186651,0.9320353
2.186651,0.9320353
2.231208,0.9320353
2.231208,0.9762871
2.275765,0.9320353
2.365032,0.9320353
2.454298,0.9762871
2.543413,0.9320353
2.588122,0.9320353
2.632679,0.9320353
2.632679,0.9762871
2.677236,0.9762871
2.721793,0.9762871
2.766503,0.9762871
2.766503,0.9762871
2.721793,0.9762871
2.632679,0.9762871
2.543413,0.9320353
2.409589,0.9762871
2.231208,0.9762871
2.142094,0.9320353
2.097384,0.9762871
2.052828,0.9762871
2.097384,0.9762871
2.186651,0.9762871
2.231208,0.9762871
2.320475,0.9762871
2.409589,0.9762871
2.498856,0.9320353
2.498856,0.9320353
2.543413,0.9320353
2.588122,0.9762871
2.498856,0.9762871
2.409589,0.9762871
2.365032,0.9762871
2.320475,0.9762871
2.320475,0.9762871
2.365032,0.9762871
2.409589,0.9320353
2.409589,0.9762871
2.454298,0.9762871
2.498856,0.9320353
2.498856,0.9762871
2.543413,0.9762871
2.588122,0.9762871
2.632679,0.9762871
2.632679,0.9762871
2.632679,0.9320353
2.588122,0.9762871
2.498856,0.9762871
2.498856,0.9320353
2.454298,0.9320353
2.498856,0.9762871
2.632679,0.9320353
2.721793,0.9762871
2.721793,0.9320353
2.677236,1.020692
2.632679,0.9762871
2.543413,0.9320353
2.454298,0.9762871
2.365032,0.9320353
2.365032,0.9320353
2.275765,0.9320353
2.231208,0.9320353
2.186651,0.9320353
2.231208,0.9320353
2.231208,0.9762871
2.320475,0.9762871
2.498856,0.9320353
2.721793,0.9320353
2.855617,0.9320353
2.900326,0.9320353
2.900326,0.9320353
2.81106,0.9320353
2.677236,0.9320353
2.543413,0.9320353
2.454298,0.9320353
2.365032,0.9320353
2.365032,0.9762871
2.320475,0.9762871
2.275765,0.9320353
2.320475,0.9320353
2.409589,0.9320353
2.498856,0.9320353
2.588122,0.9320353
2.588122,0.9320353
2.632679,0.9320353
2.632679,0.9320353
2.543413,0.9762871
2.543413,0.9320353
2.543413,0.9320353
2.543413,0.9320353
2.498856,0.9320353
2.498856,0.9320353
2.498856,0.9320353
2.454298,0.9320353
2.365032,0.9320353
2.275765,0.9320353
2.231208,0.9320353
2.186651,0.9320353
2.142094,0.9320353
2.142094,0.9320353
2.186651,0.9320353
2.231208,0.9320353
2.275765,0.9320353
2.320475,0.9320353
2.409589,0.9320353
2.498856,0.9320353
2.543413,0.9320353
2.632679,0.9320353
2.677236,0.9320353
2.766503,0.9320353
2.766503,0.9320353
2.766503,0.9320353
2.766503,0.8876308
2.766503,0.9320353
2.677236,0.8876308
2.588122,0.9320353
2.454298,0.9320353
2.275765,0.9320353
2.142094,0.9320353
2.097384,0.9320353
2.097384,0.9320353
2.097384,0.9320353
2.186651,1.020692
2.275765,0.8876308
2.320475,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.721793,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.632679,0.9320353
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.186651,0.8876308
2.231208,0.8876308
2.365032,0.8876308
2.543413,0.8432264
2.677236,0.8876308
2.855617,0.8876308
2.855617,0.8876308
2.855617,0.8432264
2.81106,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.275765,0.8432264
2.320475,0.8432264
2.454298,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8432264
2.498856,0.8432264
2.498856,0.8432264
2.498856,0.7989746
2.498856,0.8876308
2.498856,0.8432264
2.543413,0.8876308
2.498856,0.8432264
2.409589,0.8876308
2.320475,0.7989746
2.275765,0.8432264
2.275765,0.8432264
2.275765,0.8432264
2.275765,0.8432264
2.231208,0.8432264
2.275765,0.8432264
2.275765,0.8432264
2.320475,0.8432264
2.365032,0.8876308
2.409589,0.8432264
2.498856,0.8432264
2.588122,0.8432264
2.588122,0.8876308
2.632679,0.8432264
2.632679,0.7989746
2.677236,0.8432264
2.721793,0.8432264
2.677236,0.8432264
2.721793,0.8432264
2.588122,0.8432264
2.454298,0.8432264
2.320475,0.8432264
2.231208,0.8432264
2.142094,0.8432264
2.097384,0.7989746
2.097384,0.8432264
2.186651,0.8432264
2.275765,0.8432264
2.320475,0.7989746
2.454298,0.7545701
2.543413,0.8432264
2.588122,0.8432264
2.588122,0.8432264
2.588122,0.7989746
2.498856,0.8432264
2.365032,0.7989746
2.275765,0.8432264
2.231208,0.8432264
2.275765,0.7989746
2.365032,0.7989746
2.409589,0.7989746
2.409589,0.8432264
2.454298,0.8432264
2.454298,0.7989746
2.498856,0.8432264
2.498856,0.8432264
2.498856,0.8432264
2.543413,0.8876308
2.588122,0.8432264
2.588122,0.8432264
2.588122,0.8876308
2.543413,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.454298,0.9762871
2.409589,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.231208,0.8876308
2.320475,0.8876308
2.498856,0.8876308
2.677236,0.8876308
2.81106,0.8876308
2.900326,0.8876308
2.900326,0.8876308
2.81106,0.8876308
2.721793,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.498856,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.231208,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.186651,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.588122,0.9320353
2.632679,0.8876308
2.677236,0.8876308
2.721793,0.8876308
2.81106,0.8876308
2.855617,0.9320353
2.81106,0.8876308
2.766503,0.8876308
2.632679,0.8876308
2.498856,0.8876308
2.320475,0.8876308
2.142094,0.8876308
2.052828,0.8876308
1.963561,0.8876308
2.008271,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.409589,0.8876308
2.454298,0.9320353
2.498856,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.320475,0.9320353
2.275765,0.8876308
2.275765,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.766503,0.8876308
2.766503,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.454298,0.8876308
2.632679,0.8876308
2.766503,0.8876308
2.855617,0.8876308
2.855617,0.8876308
2.855617,0.8876308
2.721793,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.409589,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.186651,0.8876308
2.275765,0.8876308
2.365032,0.8876308
2.454298,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.721793,0.8876308
2.721793,0.8876308
2.721793,0.8876308
2.766503,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.409589,0.8876308
2.275765,0.8876308
2.142094,0.8876308
2.052828,0.8876308
2.052828,0.8876308
2.097384,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.454298,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.320475,0.8432264
2.275765,0.8876308
2.275765,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8432264
2.588122,0.8876308
2.543413,0.8876308
2.543413,0.8432264
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.8432264
2.588122,0.8876308
2.632679,0.8432264
2.588122,0.8432264
2.543413,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.365032,0.8876308
2.320475,0.8432264
2.231208,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.275765,0.8432264
2.454298,0.8432264
2.632679,0.8432264
2.766503,0.8432264
2.81106,0.8876308
2.81106,0.8432264
2.766503,0.8432264
2.677236,0.8876308
2.632679,0.8876308
2.543413,0.8432264
2.498856,0.8432264
2.409589,0.8876308
2.320475,0.8432264
2.320475,0.8432264
2.320475,0.8432264
2.409589,0.8432264
2.498856,0.8432264
2.632679,0.8876308
2.632679,0.8432264
2.632679,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.543413,0.8432264
2.498856,0.8876308
2.498856,0.8876308
2.454298,0.8432264
2.454298,0.8432264
2.409589,0.8432264
2.365032,0.8432264
2.275765,0.8432264
2.231208,0.8432264
2.231208,0.8432264
2.186651,0.8432264
2.231208,0.8432264
2.231208,0.8876308
2.231208,0.8432264
2.275765,0.8432264
2.320475,0.8432264
2.365032,0.8432264
2.409589,0.8876308
2.543413,0.8432264
2.632679,0.8432264
2.677236,0.8432264
2.721793,0.8432264
2.721793,0.8432264
2.766503,0.8432264
2.81106,0.8432264
2.81106,0.8432264
2.721793,0.8432264
2.588122,0.8432264
2.409589,0.8432264
2.231208,0.8432264
2.097384,0.8432264
2.052828,0.8432264
2.008271,0.8432264
2.052828,0.7989746
2.097384,0.8432264
2.231208,0.7989746
2.320475,0.8432264
2.498856,0.8432264
2.588122,0.8432264
2.588122,0.7989746
2.632679,0.8432264
2.588122,0.7989746
2.543413,0.7989746
2.454298,0.7989746
2.320475,0.7989746
2.275765,0.7989746
2.275765,0.7989746
2.320475,0.7989746
2.320475,0.8432264
2.320475,0.7989746
2.454298,0.8432264
2.454298,0.7989746
2.498856,0.8432264
2.498856,0.7989746
2.543413,0.8432264
2.588122,0.8432264
2.677236,0.8432264
2.677236,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8432264
2.632679,0.8432264
2.677236,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.142094,0.8876308
2.142094,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.498856,0.8876308
2.632679,0.8876308
2.81106,0.8876308
2.855617,0.8876308
2.855617,0.8876308
2.766503,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.409589,0.8876308
2.365032,0.9320353
2.320475,0.8876308
2.409589,0.8876308
2.498856,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.498856,0.9320353
2.454298,0.9320353
2.454298,0.8876308
2.498856,0.8876308
2.454298,0.8876308
2.320475,0.8876308
2.320475,0.8876308
2.231208,0.8876308
2.186651,0.8876308
2.186651,0.9320353
2.186651,0.8876308
2.231208,0.8876308
2.275765,0.9320353
2.320475,0.9320353
2.365032,0.9320353
2.409589,0.8876308
2.454298,0.8876308
2.588122,0.8876308
2.677236,0.9320353
2.677236,0.8876308
2.677236,0.9320353
2.632679,0.9320353
2.677236,0.8876308
2.721793,0.9320353
2.721793,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.454298,0.8876308
2.275765,0.8876308
2.186651,0.8876308
2.097384,0.8876308
2.052828,0.8876308
2.097384,0.8876308
2.142094,0.8876308
2.231208,0.8876308
2.365032,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.275765,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.365032,0.8876308
2.409589,0.8876308
2.454298,0.8876308
2.454298,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.543413,0.8876308
2.632679,0.8876308
2.632679,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.8876308
2.677236,0.8876308
2.677236,0.8876308
2.721793,0.8876308
2.677236,0.8876308
2.632679,0.8876308
2.543413,0.8876308
2.454298,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.186651,0.8876308
2.186651,0.8876308
2.320475,0.8876308
2.498856,0.8876308
2.677236,0.8876308
2.81106,0.8876308
2.900326,0.8876308
2.900326,0.8876308
2.855617,0.8876308
2.766503,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.454298,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.275765,0.8876308
2.231208,0.8876308
2.275765,0.8876308
2.409589,0.8876308
2.543413,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.543413,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.498856,0.8876308
2.409589,0.8876308
2.320475,0.8876308
2.231208,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.142094,0.8876308
2.097384,0.8876308
2.142094,0.8876308
2.231208,0.8876308
2.320475,0.8876308
2.365032,0.8876308
2.498856,0.8876308
2.588122,0.8876308
2.721793,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.855617,0.8876308
2.766503,0.8876308
2.677236,0.8876308
2.543413,0.8876308
2.320475,0.8876308
2.186651,0.8876308
2.052828,0.8876308
1.963561,0.8876308
1.963561,0.8876308
2.052828,0.8876308
2.142094,0.8876308
2.231208,0.8432264
2.320475,0.8876308
2.365032,0.8432264
2.454298,0.8432264
2.543413,0.8432264
2.543413,0.8876308
2.543413,0.8432264
2.498856,0.8432264
2.454298,0.8876308
2.365032,0.8432264
2.320475,0.8876308
2.365032,0.8432264
2.365032,0.8876308
2.409589,0.8876308
2.454298,0.8432264
2.498856,0.8432264
2.454298,0.8876308
2.498856,0.8432264
2.498856,0.8876308
2.543413,0.8432264
2.543413,0.8432264
2.543413,0.8432264
2.588122,0.8432264
2.543413,0.8876308
2.498856,0.8432264
2.498856,0.8432264
2.498856,0.8876308
2.588122,0.8876308
2.632679,0.8432264
2.677236,0.7989746
2.766503,0.8432264
2.721793,0.8432264
2.677236,0.8432264
2.588122,0.8432264
2.454298,0.8432264
2.409589,0.8432264
2.320475,0.8432264
2.275765,0.8432264
2.231208,0.8876308
2.186651,0.8876308
2.186651,0.8432264
2.231208,0.8432264
2.320475,0.8432264
2.498856,0.8432264
2.632679,0.8876308
2.766503,0.8876308
2.81106,0.8432264
2.855617,0.8432264
2.766503,0.8876308
2.677236,0.8432264
2.588122,0.8432264
2.454298,0.8432264
2.409589,0.8876308
2.365032,0.7989746
2.365032,0.8432264
2.365032,0.7989746
2.365032,0.8432264
2.454298,0.8432264
2.543413,0.8432264
2.632679,0.8432264
2.677236,0.8432264
2.632679,0.8432264
2.632679,0.7989746
2.543413,0.8432264
2.543413,0.8432264
2.543413,0.7989746
2.543413,0.8432264
2.498856,0.8432264
2.454298,0.7989746
2.454298,0.7989746
2.454298,0.8432264
2.365032,0.8432264
2.275765,0.8432264
2.186651,0.7989746
2.142094,0.7989746
2.142094,0.8432264
2.231208,0.7989746
2.275765,0.7989746
2.320475,0.7989746
2.365032,0.8432264
2.365032,0.8432264
2.454298,0.8432264
2.454298,0.8432264
2.498856,0.7989746
2.588122,0.7989746
2.588122,0.7989746
2.632679,0.7989746
2.588122,0.7989746
2.588122,0.7989746
2.677236,0.7989746
2.721793,0.7989746
2.677236,0.7989746
2.588122,0.7989746
2.454298,0.7545701
2.275765,0.7989746
2.097384,0.7989746
2.052828,0.7989746
2.052828,0.7989746
2.097384,0.7989746
2.186651,0.7989746
2.320475,0.7989746
2.409589,0.7545701
2.498856,0.7989746
2.588122,0.7989746
2.632679,0.7989746
2.632679,0.7989746
2.588122,0.7989746
2.498856,0.7989746
2.409589,0.7545701
2.320475,0.7989746
2.320475,0.7545701
2.320475,0.7545701
2.320475,0.7545701
2.320475,0.7989746
2.365032,0.7989746
2.365032,0.7545701
2.365032,0.7989746
2.409589,0.7989746
2.498856,0.7989746
2.543413,0.7989746
2.632679,0.7989746
2.677236,0.8432264
2.632679,0.7989746
2.588122,0.8432264
2.543413,0.8432264
2.588122,0.8432264
2.632679,0.8876308
2.677236,0.8432264
2.721793,0.8432264
2.721793,0.8432264
2.677236,0.8876308
2.632679,0.8432264
2.588122,0.8876308
2.498856,0.8432264
2.454298,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.231208,0.8876308
2.231208,0.8876308
2.186651,0.8876308
2.186651,0.8876308
2.231208,0.8876308
2.320475,0.8876308
2.498856,0.8876308
2.677236,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.81106,0.8876308
2.766503,0.8876308
2.677236,0.8876308
2.588122,0.8876308
2.498856,0.9320353
2.409589,0.8876308
2.365032,0.8876308
2.320475,0.8876308
2.409589,0.8876308
2.409589,0.9320353
2.454298,0.9320353
2.543413,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.588122,0.8876308
2.632679,0.9320353
2.543413,0.8876308
2.498856,0.9320353
2.498856,0.9320353
2.498856,0.9320353
2.454298,0.9320353
2.454298,0.9320353
2.498856,0.9320353
2.454298,0.9320353
2.365032,0.9320353
2.275765,0.9320353
2.275765,0.9320353
2.231208,0.9320353
2.231208,0.9320353
2.186651,0.9320353
2.275765,0.9320353
2.320475,0.9320353
2.409589,0.9320353
2.409589,0.9320353
2.498856,0.9320353
2.498856,0.9320353
2.498856,0.9320353
2.588122,0.9320353
2.632679,0.9320353
2.588122,0.9320353
2.588122,0.9320353
